	collector	path4	path6	len4	len6
52888	Sao Paulo, Brazil	[52888, 53131, 26415]	[52888, 1916, 7342, 36621]	3.0	4.0
56730	LINX, London	[56730, 20764, 26415]	[56730, 6939, 7342, 36628]	3.0	4.0
57118	SwissIX, Zurich	[57118, 25091, 26415]	[57118, 6939, 7342, 36628]	3.0	4.0
57381	RIPE NCC, Amsterdam	[57381, 42708, 26415]	[57381, 42708, 7342, 36628]	3.0	4.0
57821	RIPE NCC, Amsterdam	[57821, 12586, 31025, 7342, 36628]	[57821, 6939, 7342, 36628]	5.0	4.0
58308	France-IX, Paris	[58308, 36629]	[58308, 6939, 7342, 36628]	2.0	4.0
59689	France-IX, Paris	[59689, 25091, 26415]	[59689, 6939, 7342, 36628]	3.0	4.0
62567	New York (NY), USA	[62567, 12989, 53131, 26415]	[62567, 6939, 7342, 36628]	4.0	4.0
198290	France-IX, Paris	[198290, 26415]	[198290, 6939, 7342, 36628]	2.0	4.0
202032	SwissIX, Zurich	[202032, 25091, 26415]	[202032, 6939, 7342, 36628]	3.0	4.0
202194	SwissIX, Zurich	[202194, 31424, 20612, 25091, 26415]	[202194, 13030, 7342, 36628]	5.0	4.0
